Timestamp,hash-rate
2020-08-25 00:00:00,123297691.91400088
2020-08-26 00:00:00,122408096.68320657
2020-08-27 00:00:00,123504835.10932179
2020-08-28 00:00:00,122017801.8251035
2020-08-29 00:00:00,123686955.52615394
2020-08-30 00:00:00,125523152.51213108
2020-08-31 00:00:00,122462847.34276728
2020-09-01 00:00:00,122817197.05918725
2020-09-02 00:00:00,126059072.31151097
2020-09-03 00:00:00,126308447.33092049
2020-09-04 00:00:00,126308447.33092049
2020-09-05 00:00:00,122817197.05918725
2020-09-06 00:00:00,122193759.51066346
2020-09-07 00:00:00,125061572.2338729
2020-09-08 00:00:00,128038750.60213156
2020-09-09 00:00:00,127930089.15456907
2020-09-10 00:00:00,128329210.60868761
2020-09-11 00:00:00,131707283.00142741
2020-09-12 00:00:00,131873589.68471669
2020-09-13 00:00:00,135233596.35173258
2020-09-14 00:00:00,136485959.17091686
2020-09-15 00:00:00,136485692.07769784
2020-09-16 00:00:00,136608874.11025897
2020-09-17 00:00:00,137347966.3056256
2020-09-18 00:00:00,139811606.95684758
2020-09-19 00:00:00,143137521.83599725
2020-09-20 00:00:00,140550699.15221414
2020-09-21 00:00:00,139904505.85300225
2020-09-22 00:00:00,138113015.65931174
2020-09-23 00:00:00,136590567.76792592
2020-09-24 00:00:00,136974413.0675965
2020-09-25 00:00:00,133839259.63432512
2020-09-26 00:00:00,136694669.32218263
2020-09-27 00:00:00,138914905.99167845
2020-09-28 00:00:00,140454294.33070654
2020-09-29 00:00:00,138259695.98178923
2020-09-30 00:00:00,139905644.7434772
2020-10-01 00:00:00,141825918.29877985
2020-10-02 00:00:00,140042807.14028457
2020-10-03 00:00:00,135516448.04564264
2020-10-04 00:00:00,135653610.44244996
2020-10-05 00:00:00,136460935.2778584
2020-10-06 00:00:00,137953248.43701744
2020-10-07 00:00:00,136429165.52396673
2020-10-08 00:00:00,135725586.01090178
2020-10-09 00:00:00,140918695.23724535
2020-10-10 00:00:00,141724961.08085743
2020-10-11 00:00:00,140610835.70341173
2020-10-12 00:00:00,138141088.9005937
2020-10-13 00:00:00,139374491.48006326
2020-10-14 00:00:00,144308101.79794163
2020-10-15 00:00:00,144034012.33583727
2020-10-16 00:00:00,142526520.29426333
2020-10-17 00:00:00,144308101.79794163
2020-10-18 00:00:00,146484944.0374199
2020-10-19 00:00:00,144339932.50425592
2020-10-20 00:00:00,141671570.50887823
2020-10-21 00:00:00,139371646.13118583
2020-10-22 00:00:00,137413336.253064
2020-10-23 00:00:00,136175009.87699607
2020-10-24 00:00:00,133536442.03601234
2020-10-25 00:00:00,133347787.62065108
2020-10-26 00:00:00,132921756.35029756
2020-10-27 00:00:00,130791599.99852994
2020-10-28 00:00:00,124401130.94322717
2020-10-29 00:00:00,120140818.23969199
2020-10-30 00:00:00,116022515.95960797
2020-10-31 00:00:00,113182307.49058452
2020-11-01 00:00:00,107643900.97598879
2020-11-02 00:00:00,108779984.36359818
2020-11-03 00:00:00,106649828.0118306
2020-11-04 00:00:00,110352547.38279946
2020-11-05 00:00:00,115107145.47938481
2020-11-06 00:00:00,117295045.8154021
2020-11-07 00:00:00,119772222.0675452
2020-11-08 00:00:00,121130852.4218934
2020-11-09 00:00:00,119831614.77952173
2020-11-10 00:00:00,128395929.46810678
2020-11-11 00:00:00,128159204.24421576
2020-11-12 00:00:00,126728589.87125707
2020-11-13 00:00:00,128278422.10862899
2020-11-14 00:00:00,126609372.00684384
2020-11-15 00:00:00,126132500.54919095
2020-11-16 00:00:00,127563114.92214963
2020-11-17 00:00:00,124869930.27180229
2020-11-18 00:00:00,126964111.470282
2020-11-19 00:00:00,130557849.91211641
2020-11-20 00:00:00,128602936.80096643
2020-11-21 00:00:00,133025455.05449376
2020-11-22 00:00:00,137215282.81839427
2020-11-23 00:00:00,141076183.18505344
2020-11-24 00:00:00,140083639.15004912
2020-11-25 00:00:00,137459413.9741784
2020-11-26 00:00:00,135709930.523598
2020-11-27 00:00:00,137334450.87056553
2020-11-28 00:00:00,135584967.4199851
2020-11-29 00:00:00,133710520.86579177
2020-11-30 00:00:00,131309769.58997223
2020-12-01 00:00:00,128313154.48992188
2020-12-02 00:00:00,131996845.77838087
2020-12-03 00:00:00,130449316.11808936
2020-12-04 00:00:00,133063743.47504067
2020-12-05 00:00:00,133409747.66795123
2020-12-06 00:00:00,133755751.8608618
2020-12-07 00:00:00,132914894.0268177
2020-12-08 00:00:00,137948518.46795613
2020-12-09 00:00:00,136860167.23743972
2020-12-10 00:00:00,137948518.46795613
2020-12-11 00:00:00,134275333.06496322
2020-12-12 00:00:00,133459069.64207591
2020-12-13 00:00:00,131826542.79630129
2020-12-14 00:00:00,134533587.6076591
2020-12-15 00:00:00,133351912.2347564
2020-12-16 00:00:00,132323572.3468348
2020-12-17 00:00:00,132373208.74072967
2020-12-18 00:00:00,131791042.04281811
2020-12-19 00:00:00,133832920.56666495
2020-12-20 00:00:00,136823648.10098034
2020-12-21 00:00:00,135635056.095611
2020-12-22 00:00:00,134441785.8073798
2020-12-23 00:00:00,134839542.57012355
2020-12-24 00:00:00,136297984.0335172
2020-12-25 00:00:00,135900227.2707735
2020-12-26 00:00:00,134176614.63221736
2020-12-27 00:00:00,131392317.29301126
2020-12-28 00:00:00,130994560.53026752
2020-12-29 00:00:00,134096925.47590554
2020-12-30 00:00:00,135214014.93546128
2020-12-31 00:00:00,137514350.89000145
2021-01-01 00:00:00,142734576.90930292
2021-01-02 00:00:00,143322827.58752072
2021-01-03 00:00:00,145103346.174645
2021-01-04 00:00:00,146350014.08380795
2021-01-05 00:00:00,148066610.06709138
2021-01-06 00:00:00,148727032.0566859
2021-01-07 00:00:00,149387454.0462804
2021-01-08 00:00:00,149651622.84211823
2021-01-09 00:00:00,149519538.44419932
2021-01-10 00:00:00,148690226.43303117
2021-01-11 00:00:00,151089413.12252626
2021-01-12 00:00:00,150775619.3287509
2021-01-13 00:00:00,151697118.4842938
2021-01-14 00:00:00,150562301.2930481
2021-01-15 00:00:00,149884529.1685857
2021-01-16 00:00:00,153019188.22568032
2021-01-17 00:00:00,155416162.8770074
2021-01-18 00:00:00,151611247.40167573
2021-01-19 00:00:00,150294161.27559942
2021-01-20 00:00:00,150440504.17849678
2021-01-21 00:00:00,148830732.2466257
2021-01-22 00:00:00,146196559.994473
2021-01-23 00:00:00,144294102.25680718
2021-01-24 00:00:00,145607574.2783185
2021-01-25 00:00:00,146698957.5340704
2021-01-26 00:00:00,146182103.57621285
2021-01-27 00:00:00,148185308.05110505
2021-01-28 00:00:00,148549580.94715503
2021-01-29 00:00:00,151113601.54145044
2021-01-30 00:00:00,152810307.74619314
2021-01-31 00:00:00,150095785.47639352
2021-02-01 00:00:00,150835173.58218858
2021-02-02 00:00:00,147877621.1590084
2021-02-03 00:00:00,146546722.56857732
2021-02-04 00:00:00,147729743.5378494
2021-02-05 00:00:00,149947907.85523453
2021-02-06 00:00:00,152461827.41493767
2021-02-07 00:00:00,156496366.0091922
2021-02-08 00:00:00,158947631.13423166
2021-02-09 00:00:00,165861253.11216184
2021-02-10 00:00:00,165150693.72026786
2021-02-11 00:00:00,164735889.5706919
2021-02-12 00:00:00,160711290.00435206
2021-02-13 00:00:00,157334595.3952425
2021-02-14 00:00:00,157086558.55281195
2021-02-15 00:00:00,156021048.95022506
2021-02-16 00:00:00,154346676.71758848
2021-02-17 00:00:00,150997932.25231537
2021-02-18 00:00:00,150236853.96475333
2021-02-19 00:00:00,151454579.22485262
2021-02-20 00:00:00,153151584.74440545
2021-02-21 00:00:00,151777617.95629352
2021-02-22 00:00:00,150850010.28302965
2021-02-23 00:00:00,148383785.4623389
2021-02-24 00:00:00,149558390.99271905
2021-02-25 00:00:00,153082073.67499632
2021-02-26 00:00:00,156295152.32763526
2021-02-27 00:00:00,154427502.27930498
2021-02-28 00:00:00,156124507.79885778
2021-03-01 00:00:00,154581775.50835523
2021-03-02 00:00:00,154118955.82120448
2021-03-03 00:00:00,156587327.48600858
2021-03-04 00:00:00,155507414.88265678
2021-03-05 00:00:00,151187764.46924964
2021-03-06 00:00:00,152730496.75975218
2021-03-07 00:00:00,151688789.94012293
2021-03-08 00:00:00,153716875.77834648
2021-03-09 00:00:00,157270062.99352616
2021-03-10 00:00:00,156532984.65120932
2021-03-11 00:00:00,155778275.39534613
2021-03-12 00:00:00,156136781.5795335
2021-03-13 00:00:00,155997206.24947724
2021-03-14 00:00:00,154598952.23605472
2021-03-15 00:00:00,156274408.86127305
2021-03-16 00:00:00,155208209.19067955
2021-03-17 00:00:00,156579037.33858544
2021-03-18 00:00:00,154598952.2360547
2021-03-19 00:00:00,157645237.00917894
2021-03-20 00:00:00,157420617.6912914
2021-03-21 00:00:00,159552422.85545158
2021-03-22 00:00:00,159862383.76013908
2021-03-23 00:00:00,160766785.10844684
2021-03-24 00:00:00,163071647.62666968
2021-03-25 00:00:00,165959097.37970906
2021-03-26 00:00:00,166720074.39596337
2021-03-27 00:00:00,165215303.4719892
2021-03-28 00:00:00,165991691.17627487
2021-03-29 00:00:00,166457523.79884627
2021-03-30 00:00:00,166457523.79884627
2021-03-31 00:00:00,164128360.6859893
2021-04-01 00:00:00,164904748.39027494
2021-04-02 00:00:00,163507250.52256075
2021-04-03 00:00:00,165320614.44934323
2021-04-04 00:00:00,162156064.84321755
2021-04-05 00:00:00,161456161.73214817
2021-04-06 00:00:00,163641576.61130673
2021-04-07 00:00:00,164631661.9987059
2021-04-08 00:00:00,166049721.39905876
2021-04-09 00:00:00,165551986.66394418
2021-04-10 00:00:00,167595961.66382885
2021-04-11 00:00:00,171868015.5885931
2021-04-12 00:00:00,171703705.82225603
2021-04-13 00:00:00,169731988.62621096
2021-04-14 00:00:00,169403369.0935368
2021-04-15 00:00:00,165788554.23412085
2021-04-16 00:00:00,172130189.21775606
2021-04-17 00:00:00,164404171.24372485
2021-04-18 00:00:00,153847004.45635313
2021-04-19 00:00:00,150787954.8145779
2021-04-20 00:00:00,143371614.98041585
2021-04-21 00:00:00,141475361.29820356
2021-04-22 00:00:00,136207676.021627
2021-04-23 00:00:00,131796265.46354505
2021-04-24 00:00:00,137155198.74795857
2021-04-25 00:00:00,146198398.6654064
2021-04-26 00:00:00,149045331.97275108
2021-04-27 00:00:00,151892265.2800958
2021-04-28 00:00:00,154236798.5920267
2021-04-29 00:00:00,161102931.86268154
2021-04-30 00:00:00,157586131.89478514
2021-05-01 00:00:00,159260798.54616436
2021-05-02 00:00:00,157685930.67036393
2021-05-03 00:00:00,161148443.24309963
2021-05-04 00:00:00,167961731.4564108
2021-05-05 00:00:00,170671365.20493433
2021-05-06 00:00:00,169868525.99901253
2021-05-07 00:00:00,174317609.61284044
2021-05-08 00:00:00,175207666.00803325
2021-05-09 00:00:00,177526237.2392579
2021-05-10 00:00:00,177672590.27902648
2021-05-11 00:00:00,178111649.39833212
2021-05-12 00:00:00,176794472.0404151
2021-05-13 00:00:00,178989767.63694343
2021-05-14 00:00:00,180666398.1982892
2021-05-15 00:00:00,179327827.5416231
2021-05-16 00:00:00,176179075.04398838
2021-05-17 00:00:00,172435828.21588302
2021-05-18 00:00:00,167614164.7456518
2021-05-19 00:00:00,160228122.6394345
2021-05-20 00:00:00,157288750.71671072
2021-05-21 00:00:00,150653185.81676164
2021-05-22 00:00:00,146384382.44060782
2021-05-23 00:00:00,145139314.78922963
2021-05-24 00:00:00,142827046.293813
2021-05-25 00:00:00,143716380.33051172
2021-05-26 00:00:00,147807316.8993258
2021-05-27 00:00:00,147273716.47730657
2021-05-28 00:00:00,148163050.51400527
2021-05-29 00:00:00,149763851.78006297
2021-05-30 00:00:00,149763851.78006297
2021-05-31 00:00:00,150291730.25568312
2021-06-01 00:00:00,148955749.53382164
2021-06-02 00:00:00,148302838.99995774
2021-06-03 00:00:00,151415069.6569138
2021-06-04 00:00:00,152576708.79698002
2021-06-05 00:00:00,150991098.06671333
2021-06-06 00:00:00,149939087.7584659
2021-06-07 00:00:00,150665524.10616753
2021-06-08 00:00:00,149469765.97834077
2021-06-09 00:00:00,150516054.3401892
2021-06-10 00:00:00,144537263.70105553
2021-06-11 00:00:00,140202640.48768362
2021-06-12 00:00:00,136316426.57224676
2021-06-13 00:00:00,136465896.3382251
2021-06-14 00:00:00,133577497.88842894
2021-06-15 00:00:00,132807547.04458119
2021-06-16 00:00:00,129079871.70711638
2021-06-17 00:00:00,127657584.5112262
2021-06-18 00:00:00,128421919.85959908
2021-06-19 00:00:00,130280049.80874498
2021-06-20 00:00:00,125129902.82716675
2021-06-21 00:00:00,120460802.62675631
2021-06-22 00:00:00,116214240.84202929
2021-06-23 00:00:00,110552158.46239324
2021-06-24 00:00:00,107438013.15359342
2021-06-25 00:00:00,103899211.66632089
2021-06-26 00:00:00,101917482.83344828
2021-06-27 00:00:00,99935754.00057565
2021-06-28 00:00:00,93424359.26399422
2021-06-29 00:00:00,90876422.19315802
2021-06-30 00:00:00,90734870.13366713
2021-07-01 00:00:00,89036245.41977632
2021-07-02 00:00:00,87620724.82486732
2021-07-03 00:00:00,84789683.63504931
2021-07-04 00:00:00,86292418.3706843
2021-07-05 00:00:00,89670680.58608074
2021-07-06 00:00:00,90819460.5560025
2021-07-07 00:00:00,92563569.88878718
2021-07-08 00:00:00,92511258.75252509
2021-07-09 00:00:00,93241612.12545457
2021-07-10 00:00:00,93863737.36277008
2021-07-11 00:00:00,96184636.54794833
2021-07-12 00:00:00,97204622.08928394
2021-07-13 00:00:00,96592630.76448257
2021-07-14 00:00:00,95980639.43968119
2021-07-15 00:00:00,100774571.48395857
2021-07-16 00:00:00,99652587.38848938
2021-07-17 00:00:00,101590559.91702704
2021-07-18 00:00:00,99739876.71501002
2021-07-19 00:00:00,100971806.31812742
2021-07-20 00:00:00,104626219.80193856
2021-07-21 00:00:00,102600064.78780988
2021-07-22 00:00:00,99339154.93317963
2021-07-23 00:00:00,101138948.17825966
2021-07-24 00:00:00,98947054.62367477
2021-07-25 00:00:00,99328674.26262689
2021-07-26 00:00:00,100202533.56699017
2021-07-27 00:00:00,98260624.00173841
2021-07-28 00:00:00,102921206.95834263
2021-07-29 00:00:00,104086352.69749367
2021-07-30 00:00:00,104766021.04533179
2021-07-31 00:00:00,107775980.871472
2021-08-01 00:00:00,108889828.95130345
2021-08-02 00:00:00,109887906.60443933
2021-08-03 00:00:00,110044864.56184068
2021-08-04 00:00:00,110936509.2624975
2021-08-05 00:00:00,109693176.78900112
2021-08-06 00:00:00,110629262.16549285
2021-08-07 00:00:00,110879828.6605434
2021-08-08 00:00:00,112005260.90983883
2021-08-09 00:00:00,112417044.95730147
2021-08-10 00:00:00,113343559.06409241
2021-08-11 00:00:00,112931775.01662979
2021-08-12 00:00:00,114064181.14715205
2021-08-13 00:00:00,113137667.04036112
2021-08-14 00:00:00,112222868.24342497
2021-08-15 00:00:00,113148142.62570126
2021-08-16 00:00:00,116988410.69128773
2021-08-17 00:00:00,119126461.98879574
2021-08-18 00:00:00,121141397.09547855
2021-08-19 00:00:00,120921930.17512046
2021-08-20 00:00:00,122389629.87140332
2021-08-21 00:00:00,124611386.79520345
2021-08-22 00:00:00,125274213.32070984
2021-08-23 00:00:00,123285733.74419065
2021-08-24 00:00:00,127262692.89722906
2021-08-25 00:00:00,125274213.32070985
2021-08-26 00:00:00,129030251.81892101
2021-08-27 00:00:00,130281220.63377182
2021-08-28 00:00:00,130869362.92311624
2021-08-29 00:00:00,129727331.44953278
2021-08-30 00:00:00,131124515.1627073
2021-08-31 00:00:00,126249208.85984442
2021-09-01 00:00:00,127249992.51986168
2021-09-02 00:00:00,125718040.303854
2021-09-03 00:00:00,126093318.03610432
2021-09-04 00:00:00,126343503.19093786
2021-09-05 00:00:00,128094799.27477264
2021-09-06 00:00:00,129095539.89410679
2021-09-07 00:00:00,133723965.2585273
2021-09-08 00:00:00,134849798.45527822
2021-09-09 00:00:00,136270748.73194423
2021-09-10 00:00:00,135548079.03417698
2021-09-11 00:00:00,134819727.28362697
2021-09-12 00:00:00,134785023.05355358
2021-09-13 00:00:00,133493710.99652977
2021-09-14 00:00:00,132770953.88256578
2021-09-15 00:00:00,135601927.41131595
2021-09-16 00:00:00,135613291.5168814
2021-09-17 00:00:00,135482516.8866819
2021-09-18 00:00:00,136921037.81887642
2021-09-19 00:00:00,137836460.23027292
2021-09-20 00:00:00,139536530.42286643
2021-09-21 00:00:00,140190403.57386392
2021-09-22 00:00:00,134495823.90656477
2021-09-23 00:00:00,134003916.9668144
2021-09-24 00:00:00,138478902.6366636
2021-09-25 00:00:00,139221878.27487168
2021-09-26 00:00:00,138379012.3774964
2021-09-27 00:00:00,136207717.71163929
2021-09-28 00:00:00,135671902.50093386
2021-09-29 00:00:00,139902835.06623906
2021-09-30 00:00:00,139363190.57225162
2021-10-01 00:00:00,140172657.31323275
2021-10-02 00:00:00,139093368.32525793
2021-10-03 00:00:00,145029457.75911957
2021-10-04 00:00:00,146513480.11758497
2021-10-05 00:00:00,146661108.6035507
2021-10-06 00:00:00,149322865.8079602
2021-10-07 00:00:00,150290764.173168
2021-10-08 00:00:00,147140004.5223176
2021-10-09 00:00:00,145204823.8005126
2021-10-10 00:00:00,141032003.29279727
2021-10-11 00:00:00,143257233.72054404
2021-10-12 00:00:00,142823772.58333406
2021-10-13 00:00:00,138585678.44139537
2021-10-14 00:00:00,143953931.02118438
2021-10-15 00:00:00,143388851.80225924
2021-10-16 00:00:00,146355517.70161635
2021-10-17 00:00:00,143953931.02118438
2021-10-18 00:00:00,144095200.82591566
2021-10-19 00:00:00,144403297.8098649
2021-10-20 00:00:00,147578458.080034
2021-10-21 00:00:00,144953485.6063823
2021-10-22 00:00:00,146706531.95442763
2021-10-23 00:00:00,149320648.3805905
2021-10-24 00:00:00,151210929.15844816
2021-10-25 00:00:00,150427844.64619517
